education,income,recency,mnt_wines,mnt_fruits,mnt_meat_products,mnt_fish_products,mnt_sweet_products,mnt_gold_prods,num_deals_purchases,num_web_purchases,num_catalog_purchases,num_store_purchases,num_web_visits_month,accepted_cmp3,accepted_cmp4,accepted_cmp5,accepted_cmp1,accepted_cmp2,response,age,total_days_active,total_mnt_spent,total_cmp_accepted,have_kids_or_teen,total_days_active_bins,total_mnt_spent_bins,marital_status_Married,marital_status_Used_to_marry
2,38232.0,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,49,2140,122,0,1,0,3,1.0,0.0
5,22554.0,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,65,2626,41,0,1,3,1,1.0,0.0
5,23536.0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,37,2033,10,0,1,0,0,1.0,0.0
2,49413.0,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,68,2220,304,0,1,1,4,1.0,0.0
2,42231.0,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,51,2058,37,0,1,0,1,1.0,0.0
4,78789.0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,1,40,2739,1754,0,0,3,9,0.0,1.0
2,56534.0,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,1,52,2367,815,2,1,2,6,1.0,0.0
2,58350.0,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,49,2597,1001,0,1,3,7,0.0,0.0
2,81217.0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,31,2329,1157,0,0,1,7,0.0,0.0
2,49090.0,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,69,2361,688,0,1,1,6,0.0,0.0
4,61787.0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,33,2348,1319,0,0,1,8,0.0,1.0
5,18169.0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,35,2516,21,0,1,2,0,1.0,0.0
3,24336.0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,39,2650,31,0,1,3,0,0.0,0.0
2,18222.0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,30,2536,67,0,0,2,2,1.0,0.0
2,62335.0,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,68,2376,708,0,1,2,6,0.0,1.0
3,42033.0,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,49,2614,25,0,1,3,0,1.0,0.0
5,86580.0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,37,2476,746,1,0,2,6,1.0,0.0
5,41437.0,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,63,2701,32,0,1,3,0,0.0,1.0
4,73705.0,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,69,2091,1695,0,1,0,9,0.0,1.0
2,61064.0,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,44,2648,1080,0,1,3,7,1.0,0.0
4,38452.0,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,65,2090,72,0,1,0,2,1.0,0.0
2,18358.0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,31,2233,57,0,1,1,2,0.0,0.0
5,55012.0,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,47,2076,660,0,1,0,6,1.0,0.0
1,9722.0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,1,47,2689,103,0,1,3,3,1.0,0.0
5,38175.0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,36,2334,153,0,1,1,3,1.0,0.0
4,58656.0,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,64,2683,1220,1,1,3,8,1.0,0.0
2,52117.0,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,55,2688,279,0,1,3,4,1.0,0.0
2,64813.0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,42,2158,745,0,1,0,6,1.0,0.0
5,54222.0,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,47,2083,264,0,1,0,4,1.0,0.0
2,83512.0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,1,34,2042,2157,4,0,0,9,1.0,0.0
4,77520.0,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,1,61,2336,1526,3,1,1,8,1.0,0.0
2,41154.0,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,42,2409,69,0,1,2,2,1.0,0.0
2,80398.0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,54,2565,1597,1,0,3,9,1.0,0.0
1,18746.0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,28,2051,64,0,1,0,2,0.0,0.0
2,35196.0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,36,2586,497,0,1,3,5,1.0,0.0
2,60230.0,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,64,2388,1067,0,1,2,7,0.0,0.0
2,22108.0,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,43,2067,31,0,1,0,0,1.0,0.0
2,44392.0,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,46,2287,211,0,1,1,4,1.0,0.0
5,55424.0,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,1,44,2636,877,1,1,3,6,1.0,0.0
2,17688.0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,0,41,2511,11,0,1,2,0,1.0,0.0
5,92491.0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,1,37,2414,2034,3,0,2,9,1.0,0.0
2,90273.0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,1,29,2226,1991,3,0,1,9,0.0,0.0
5,82571.0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,58,2121,1686,1,0,0,9,0.0,1.0
5,38513.0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,1,38,2193,324,0,1,1,4,0.0,0.0
4,16653.0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,1,41,2123,69,0,1,0,2,0.0,0.0
2,42586.0,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,65,2662,252,0,1,3,4,1.0,0.0
1,23529.0,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,55,2532,54,0,1,2,1,0.0,0.0
4,74881.0,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,59,2491,964,0,1,2,7,1.0,0.0
2,71107.0,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,69,2497,1327,0,1,2,8,1.0,0.0
5,46910.0,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,56,2123,68,0,1,0,2,1.0,0.0
2,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,61,2532,60,0,0,2,2,1.0,0.0
2,37244.0,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,65,2399,55,1,1,2,1,0.0,1.0
2,82427.0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,54,2135,1456,1,0,0,8,1.0,0.0
3,75342.0,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,62,2442,563,0,1,2,5,0.0,0.0
2,70044.0,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,66,2511,1504,0,1,2,8,0.0,1.0
2,79146.0,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,53,2094,564,0,1,0,5,0.0,0.0
2,77437.0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,57,2206,1125,1,0,1,7,1.0,0.0
2,54984.0,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,61,2046,358,1,1,0,4,1.0,0.0
5,42403.0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,49,2243,42,0,1,1,1,1.0,0.0
2,55761.0,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,56,2030,184,1,1,0,3,1.0,0.0
2,37292.0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,37,2466,460,0,1,2,5,1.0,0.0
5,45576.0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,1,75,2084,145,0,0,0,3,0.0,0.0
2,70321.0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,1,73,2584,1376,0,0,3,8,1.0,0.0
5,58086.0,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,51,2506,792,0,1,2,6,0.0,1.0
2,81795.0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,68,2598,1382,0,0,3,8,1.0,0.0
1,28389.0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,73,2598,28,0,0,3,0,1.0,0.0
4,66835.0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,74,2314,1033,0,0,1,7,1.0,0.0
2,69901.0,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,51,2362,882,0,1,1,6,0.0,1.0
5,80360.0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,71,2488,2231,3,0,2,9,1.0,0.0
5,63342.0,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,1,59,2634,1101,1,1,3,7,1.0,0.0
2,44989.0,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,46,2690,369,0,1,3,4,1.0,0.0
3,31859.0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,40,2180,48,0,1,0,1,0.0,0.0
5,51569.0,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,1,71,2524,467,1,1,2,5,0.0,1.0
2,30372.0,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,49,2579,44,0,1,3,1,0.0,1.0
1,16014.0,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,41,2488,38,0,1,2,1,0.0,0.0
2,41120.0,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,52,2216,81,0,1,1,2,1.0,0.0
4,39763.0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,1,49,2381,167,0,1,2,3,0.0,0.0
5,38725.0,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,65,2059,45,0,1,0,1,1.0,0.0
2,77981.0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,48,2382,664,0,1,2,6,1.0,0.0
3,62905.0,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,56,2285,622,0,1,1,5,1.0,0.0
3,13533.0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,41,2492,48,0,1,2,1,0.0,1.0
2,59481.0,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,45,2263,461,0,1,1,5,1.0,0.0
2,72117.0,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,43,2340,1073,0,1,1,7,1.0,0.0
3,21955.0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,34,2275,55,0,1,1,1,1.0,0.0
2,67131.0,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,64,2449,976,0,1,2,7,1.0,0.0
5,36802.0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,40,2051,20,0,1,0,0,0.0,0.0
2,71853.0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,38,2449,1149,0,0,2,7,1.0,0.0
1,28249.0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,59,1995,43,0,0,0,1,1.0,0.0
4,47808.0,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,45,2283,224,1,1,1,4,1.0,0.0
5,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,1,46,2695,101,0,1,3,3,0.0,1.0
5,51012.0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,74,2412,209,0,0,2,4,1.0,0.0
2,70596.0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,35,2625,968,0,0,3,7,0.0,0.0
5,85431.0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,68,2393,1165,0,0,2,7,1.0,0.0
2,42664.0,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,53,2120,24,0,1,0,0,1.0,0.0
2,42586.0,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,65,2662,252,0,1,3,4,1.0,0.0
2,29760.0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,35,2643,165,0,1,3,3,0.0,0.0
5,28973.0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,43,2626,269,0,0,3,4,1.0,0.0
5,39435.0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,47,2372,102,0,1,2,3,1.0,0.0
3,65370.0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,36,2392,461,0,0,2,5,1.0,0.0
1,20194.0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,41,2556,47,0,1,3,1,0.0,0.0
5,42473.0,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,44,2121,144,0,1,0,3,0.0,0.0
2,64590.0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,52,2586,1338,0,0,3,8,1.0,0.0
2,71232.0,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,61,2183,917,0,1,0,6,1.0,0.0
2,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,49,2597,318,0,1,3,4,1.0,0.0
2,46904.0,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,53,2644,253,0,1,3,4,0.0,0.0
2,49094.0,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,47,2701,502,0,1,3,5,1.0,0.0
2,36075.0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,37,2209,119,0,1,1,3,1.0,0.0
3,60839.0,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,41,2659,1250,0,1,3,8,1.0,0.0
2,77298.0,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,41,2254,969,0,1,1,7,1.0,0.0
2,34026.0,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,70,2378,76,0,1,2,2,1.0,0.0
5,48918.0,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,57,2118,62,0,1,0,2,0.0,0.0
3,82122.0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,58,2290,1382,1,0,1,8,1.0,0.0
2,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,44,2121,84,0,1,0,2,0.0,0.0
2,34074.0,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,68,2343,255,1,1,1,4,1.0,0.0
4,28520.0,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,60,2386,43,0,1,2,1,1.0,0.0
2,62535.0,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,65,2317,398,0,1,1,5,0.0,0.0
4,36273.0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,43,2055,76,0,1,0,2,0.0,0.0
2,63404.0,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,56,1987,902,1,1,0,6,1.0,0.0
3,75774.0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,39,2092,823,0,1,0,6,1.0,0.0
2,78416.0,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,44,1964,1179,0,1,0,8,1.0,0.0
2,75702.0,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,46,2597,1921,1,1,3,9,1.0,0.0
4,59385.0,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,69,2403,185,0,1,2,3,1.0,0.0
2,37070.0,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,54,2497,433,0,1,2,5,0.0,0.0
2,44689.0,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,69,2149,34,1,1,0,0,1.0,0.0
2,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,62,2426,907,0,1,2,6,1.0,0.0
5,7144.0,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,54,2173,416,0,1,0,5,0.0,0.0
2,18701.0,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,56,2356,44,0,1,1,1,0.0,0.0
2,90369.0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,1,64,2121,1588,0,0,0,9,1.0,0.0
5,63159.0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,46,2588,1797,1,0,3,9,0.0,0.0
2,37758.0,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,54,2645,40,0,1,3,1,1.0,0.0
5,46757.0,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,57,2580,1143,0,1,3,7,0.0,0.0
4,79734.0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,51,1990,914,1,0,0,6,1.0,0.0
2,63207.0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,28,2518,1502,1,0,2,8,1.0,0.0
2,72071.0,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,66,2557,1338,0,1,3,8,0.0,1.0
5,21840.0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,37,2324,27,0,1,1,0,1.0,0.0
3,58582.0,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,38,2320,763,1,1,1,6,1.0,0.0
2,72282.0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,1,69,2336,1331,0,0,1,8,0.0,0.0
2,50387.0,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,64,2272,525,0,1,1,5,1.0,0.0
5,32583.0,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,59,2065,9,0,1,0,0,1.0,0.0
2,62568.0,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,58,2045,953,1,1,0,7,1.0,0.0
4,44635.0,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,49,2297,68,0,1,1,2,0.0,1.0
4,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,49,2295,131,0,1,1,3,0.0,0.0
2,63967.0,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,52,2328,882,0,1,1,6,1.0,0.0
3,52513.0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,42,2640,1149,0,0,3,7,1.0,0.0
2,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,51,2297,37,0,1,1,1,1.0,0.0
5,54111.0,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,55,2272,388,0,1,1,4,0.0,1.0
2,78394.0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,1,34,2547,1428,0,0,3,8,1.0,0.0
4,80739.0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,62,2371,1633,0,0,2,9,1.0,0.0
4,22669.0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,1,45,2434,173,0,1,2,3,1.0,0.0
2,29236.0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,33,2295,99,0,1,1,3,0.0,0.0
2,44911.0,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,61,2521,215,0,1,2,4,1.0,0.0
5,54693.0,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,58,2486,929,0,1,2,7,1.0,0.0
2,48186.0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,46,2123,219,0,1,0,4,1.0,0.0
2,54809.0,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,1,43,2352,174,0,1,1,3,1.0,0.0
2,41580.0,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,42,2612,92,0,1,3,3,1.0,0.0
5,80336.0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,50,2342,1052,0,0,1,7,1.0,0.0
2,47743.0,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,63,2469,275,1,1,2,4,1.0,0.0
3,62972.0,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,65,2717,587,0,1,3,5,1.0,0.0
5,57333.0,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,1,66,2651,1662,0,1,3,9,0.0,1.0
5,32313.0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,38,2504,159,0,1,2,3,1.0,0.0
4,84953.0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,1,67,2379,1024,3,0,2,7,0.0,1.0
4,27071.0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,52,2038,35,0,1,0,1,0.0,1.0
4,68148.0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,63,2277,1042,0,0,1,7,1.0,0.0
4,65735.0,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,55,2228,395,0,1,1,4,1.0,0.0
5,86836.0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,1,45,2709,557,3,0,3,5,1.0,0.0
5,4023.0,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,57,2038,9,0,1,0,0,1.0,0.0
2,30093.0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,30,2398,69,0,0,2,2,1.0,0.0
5,57705.0,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,54,2216,486,0,1,1,5,1.0,0.0
2,25008.0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,32,2136,34,0,1,0,0,0.0,0.0
3,83257.0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,25,2654,1365,2,0,3,8,0.0,0.0
2,22280.0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,45,2382,13,0,1,2,0,1.0,0.0
5,72159.0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,42,2607,1401,0,0,3,8,1.0,0.0
2,64260.0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,1,59,2594,1574,0,0,3,9,1.0,0.0
5,82733.0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,1,36,2325,1323,0,0,1,8,0.0,0.0
4,74290.0,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,49,2312,1217,2,1,1,8,0.0,1.0
4,58217.0,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,69,2566,103,0,1,3,3,0.0,0.0
4,21024.0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,44,2332,84,0,0,1,2,1.0,0.0
5,70116.0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,48,2507,1536,0,0,2,8,1.0,0.0
2,54006.0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,35,2668,581,0,1,3,5,1.0,0.0
5,69063.0,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,54,2644,928,0,1,3,7,1.0,0.0
3,11448.0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,45,2241,14,0,0,1,0,0.0,1.0
2,61825.0,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,41,2331,424,0,1,1,5,0.0,0.0
2,70886.0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,49,2254,960,0,1,1,7,1.0,0.0
2,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,38,2648,1555,1,0,3,9,1.0,0.0
2,60208.0,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,1,47,2678,656,1,1,3,6,0.0,1.0
4,32889.0,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,52,2279,55,0,1,1,1,1.0,0.0
2,34738.0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,36,2059,20,0,1,0,0,0.0,0.0
4,30538.0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,49,2670,367,0,1,3,4,1.0,0.0
3,82326.0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,1,43,2142,2257,3,0,0,9,1.0,0.0
5,26642.0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,53,2110,42,0,1,0,1,0.0,1.0
2,69932.0,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,56,2346,1049,0,1,1,7,0.0,1.0
2,44503.0,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,48,2052,48,0,1,0,1,0.0,0.0
5,60200.0,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,72,2601,685,0,1,3,6,0.0,0.0
2,49638.0,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,68,2061,39,0,1,0,1,0.0,1.0
3,23830.0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,33,2200,43,0,0,1,1,0.0,0.0
4,33051.0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,1,61,2728,835,0,0,3,6,0.0,1.0
2,72905.0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,62,2168,1515,1,0,0,8,1.0,0.0
5,69702.0,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,69,2548,1039,0,1,3,7,1.0,0.0
2,70300.0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,45,2321,1596,0,1,1,9,0.0,1.0
5,70643.0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,1,36,2617,1828,0,0,3,9,1.0,0.0
5,30396.0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,1,51,2099,34,1,1,0,0,1.0,0.0
5,50616.0,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,52,2077,149,0,1,0,3,0.0,1.0
4,62772.0,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,51,2393,946,1,1,2,7,0.0,0.0
5,30298.0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,35,2054,28,0,0,0,0,0.0,0.0
2,52413.0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,36,2597,450,0,1,3,5,0.0,0.0
5,44155.0,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,63,2198,46,0,1,1,1,1.0,0.0
5,86979.0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,1,49,2228,1702,1,0,1,9,0.0,1.0
